"path","asset_type","creator_or_provider","creation_tool","creation_or_receipt_date","input_source","claimed_rights_holder","license_or_agreement","commercial_and_store_distribution","attribution_required","evidence_document","sha256","status","notes_and_risk"
"public/assets/experience/generated/letter-factory/letter-lamed-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","780c04b755143289ce7dc17e78a50df12aec5e2183465744b8e552bb0df745ee","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-lamed-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ad423e6dc5b46feb66840a4d2f26da3fe559b1cf6f5dc8cb8992170bed9daf1d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-lamed-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7c07194d515ad7aa0473e26296be99411c2dabf04ba528da29f8c42d6e2deb11","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-lamed-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","1f62ea592d59c05277b784b2920c0f003e1312712a12216e43b707911cdaa3d6","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-lamed-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9ffc0f5e82bde631aaadadc591baaa8cb167fb275c38daa67d83348a4be8f17e","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-lamed-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f0fa71e649bfc94d2f7dc5479eb7ec7666a922b11319df4ba243096077e0cd73","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-1.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","8e5ada52f9088d17aa9229b6606bdaef231ececd5688ad08df43f3f0e3569d71","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-1.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ff275b154198194fe7a253ce906317aa711fd61a663a2cfd807b18f42ac4e62e","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-2.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","404100a727e0ba3fb128344626365a2dc5a6d5f5eb6fe08b4f755baea3753eed","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-2.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","dca1847f4e8d6c7eda295a8ecff979509aeba6ed7c27dfc74a132da695e059a3","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-3.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9a7c3a0416a1316fb75d3ee8aca64bdde7a9eec1da28239a9252fd6404b99296","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","406d7447de395eb1c99f3524fb30e690430944d5dc9df9ac17814930aaa75d49","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","b90efbc27aff1eae64a2b33d76f39d17f0c03cab5d22d11157b9841ed29ef8bb","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","e957bf164eb39d66c02c055e80a1e12317d970028852845dda81ccf03226369d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","226ac124fbf9ee81125d83e76569ca376481d6c05abc6dcbb60ddd066bafde3e","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","97633c458d9271563ecfece51954853965cfb74f812bbc8aa24a0b9ecf604956","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","18e6b559e878f05cbba54b278bb5abc9353732a5a8491530dcc05a01c3bbe9cc","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-mem-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","cb6e49119eaa21105223fa794622022f7d13533d9c240c8f5c2d3a093f92ed6f","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-1.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","46bf720c7c178b73383881170877055d607e97a97569dc9098ad64cb11ffa41d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-1.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7808415b9adcc8bce3b4ff787516df246d5adfa3ad99153713b83a042f4100eb","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-2.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","448f407f3079024bc66de1f6c275a6962b79364e9fdf84350621ace4b163d54a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-2.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ac011ef9ef0cc5091cce66957fc9ac15648d9b7bd32d9a9d8725b0d6c89e191d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-3.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","50e2bbd5c50bc45f56f80ae5426382ccd09d0199fd56174f22b6f53c9106b673","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","21909d81f5b8dcce30382f5f6aceb4e4cd714be314c12144b6d0b9d02322bcf2","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f94f7365dbf49f8881c703768b8d3518a0dbd2a5223757bb78b499fbd5c97660","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","315b1dcbda06b8527b09f559ce8a55a78c98177b07fbc521aaac861c0b3e0678","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c0e5510cfc51e5b5144a6175068eef10db3bda3c307b5a8d51cb6fc01ed32230","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","09827df1ae503c9e6f3d62c0a40621d4c308a8938035baa71f6323eedf7d2c5a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f9cb4d557f4596f4519022d8308c95bf38d7a51e2b343e2e08086afdce24b686","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-nun-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","1e00e3acbc0e15e406ba65be37053e82363f1049bc9a48c9840b3b299407c036","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-1.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","1416bad59286357ff91091162d76573d6fe1a8682afdcdd865543e142950c89c","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-1.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","90bc2471ffb4dadcf3bfac858211d570878af7467f5632e2febd1e353a7973b5","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-2.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","2176e1fd01a6d3bbbabeb40fe885f272ca899a122b9b2a09f341795ed696365a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-2.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","96a5ac9d037e8d7b6f53b3860ab8d2792a08f26f66e6d7d1c6f2e6864a79d489","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-3.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","52ba67b7e65ff16d246306f1feae1c5e48ec5819790f491a88f8f4dfb0aee649","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","42f3f2b246b4425b91c6a43218e58be007415eb643adb26385bdbd1fed45cb2a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","921e9162f38978fd1acd6e8265e31e241223d2c4d0873b97ecb58291ab362154","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","537721fc16e6d4a8ac1142fe6b59ab3d7c97a91f744e45fa45e33b7208769d2a","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","fd5f6f4ba37ad3b56680749baf9e4d7a750dd6aa4d058abd71c71ea9d82d9f1f","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","27c8de611d70ccc1defc7ca92acf6e9238ff70efe4b1578270edfc15685253f7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","901887417d896ed90658fd3d2f22536d77559780de08789fd4834bb5c10cd4ba","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-pe-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","5b5d9730e741231ce8ff995cb77b54b7bf2bab2042264f3f297578d7ef3c95ba","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-1.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f0b991777b579fae46401437f7acf1f2b5882711aa1d8965613ce87df82ccfb3","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-1.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","38747600e820e1fe69e70faa5b303b1faa82a8fbc324144f6a6a88d9db05e385","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-2.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9faced5c6e7f4e4062aff9c3d127d915d4ec205257b43ba0fa5d3395114d2141","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-2.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","00c8cca9c79dab6e86bdd056c13a7a36bdb075a8d25bdd8a4c05217d3377b461","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-3.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c1a6095fae5d4184ee5922f2d432e17eb15ec16ae25e9439d965efda3c7edda3","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","fc05ff82f2b75b1775d61624971c0356d20b294c7ae2b149d06e58f35d3454a0","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","c21f63a32c7d42f12d3c8bf57194be8537979e63371208da5a0cd5d1923c943b","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9c57f3c9cf982199fe3359ebdeae61fd62604bd3b7fd569d19ec4dbb9ccadb95","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","db18d5e79a68ee388abee6b9610b8498dfb508147ca56ea3ab9f5514365aef97","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-filled-glow.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7775bd9e60844dad5c5c0a5093313a1e020f975b9978419d761d2f1ea16b796d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-partial.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","91f3cb4ef8d6478a33df3d12dfa58b06adae3d26f67ff213387d4c7cad3e4300","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-qof-target-partial.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","82119f61565728dd810f5c880e0ebc4dca1563d4833a1c22172bb8982b9077a5","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-1.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","7d22391c4b5627b3774e93fc6293b206f24152ed599a43c352f66b6084a5ddda","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-1.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","0962ac716538a28f74546cf46a485a09ad11b73cc2703937d32c367eb4e23866","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-2.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","2f90a8046f35ad48ea1365511d93c0e83bd6e1292440a57e8322bc8123e8137d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-2.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","ac16689af31704fa5ce211951c6203cafa1b20c36e865f4954eb6985acc0a2d1","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-3.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","38ca4a8eb7a054b7e6e1b23bd603417788b626b917738c1ecce4076af80fc222","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-piece-3.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","3ac510f2d316d03551ef83be9740854efca9c1b5e77741a47a940aecb2dafac7","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-target-empty.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","11f979323fbbe4788a0775abaff03cc2b511fc8984126a70264501836415f8a8","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-target-empty.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","9f6bc7922b734516f2a513ff156da6f900059de2dd05b5456ddb696b73724b90","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/letter-factory/letter-resh-target-filled-glow.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","df3fdb7e2ecd83bb8b2ef2ff375d8d2f2002d47cd5daa781f92a41b62c4f5761","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
